# ----------------------------------------
# Pages for Claude
# Account: New Jersey
# Property: Business First Stop - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20230101
# End date: 20260309
Page path and screen class,Views,Active users,Views per active user,Average engagement time per active user,Event count,Key events,Total revenue
/license/health-benefit,31,23,1.3478260869565217,2.0869565217391304,93,0,0
/license/health-care-services-firm-renewal,31,24,1.2916666666666667,1.5833333333333333,90,0,0
/license/homemaker-home-health-aide,31,27,1.1481481481481481,2.2962962962962963,117,0,0
/license/license-lender,31,27,1.1481481481481481,3.5925925925925926,104,0,0
/license/mechanical-contractor-block,31,27,1.1481481481481481,1.962962962962963,94,0,0
/license/milk-vending-machine,31,23,1.3478260869565217,2.5652173913043477,92,0,0
/license/mortuary-science-practitioner,31,26,1.1923076923076923,3.0384615384615383,96,0,0
/license/solid-waste-facility,31,30,1.0333333333333334,2.6333333333333333,106,0,0
/license/vegetable-stand,31,22,1.4090909090909092,3.0454545454545454,87,0,0
/license/well-driller,31,23,1.3478260869565217,2.8260869565217392,90,0,0
/starter-kits/school-bus,31,25,1.24,17.16,124,0,0
/starter-kits/travel-agent,31,21,1.4761904761904763,39.523809523809526,128,0,0
/tasks/alarm-locksmith-business-license,31,11,2.8181818181818183,157.8181818181818,139,0,0
/tasks/land-surveyor-license,31,23,1.3478260869565217,15.826086956521738,138,0,0
/covid/en/articles/3820777-does-my-business-need-to-close,30,31,0.967741935483871,0.3548387096774194,105,0,0
/es/funding/dep-vehicle-charging,30,23,1.3043478260869565,19.217391304347824,126,0,0
/es/recent/healthcare-education-and-construction-employers-can-get-up-to-12-000-per-apprentice,30,19,1.5789473684210527,14.210526315789474,75,0,0
/es/recent/help-new-jersey-develop-arts-funding-programs,30,27,1.1111111111111112,4.555555555555555,96,0,0
/es/starter-kits/more-kits-comings-soon,30,23,1.3043478260869565,10.782608695652174,88,0,0
/faqs/how-do-i-participate-in-nj-step-new-jersey-state-trade-expansion-program,30,29,1.0344827586206897,3.5517241379310347,101,0,0
/license/alcohol-plenary-retail-consumption,30,26,1.1538461538461537,1.2692307692307692,94,0,0
/license/alcoholic-beverage-sale-non-profit-for-social-affair,30,29,1.0344827586206897,1.0689655172413792,108,0,0
/license/auction,30,25,1.2,19.6,127,0,0
/license/auto-body,30,29,1.0344827586206897,3.7586206896551726,129,0,0
/license/balloonport-or-balloonsport,30,25,1.2,2.56,101,0,0
/license/dentist,30,28,1.0714285714285714,1.3571428571428572,103,0,0
/license/electrolysis-business,30,21,1.4285714285714286,1.2380952380952381,87,0,0
/license/employment-agency,30,28,1.0714285714285714,1.7142857142857142,114,0,0
/license/health-club,30,24,1.25,1.375,88,0,0
/license/insurance-premium-finance,30,24,1.25,2.3333333333333335,90,0,0
/license/investment-advisor,30,25,1.2,2.76,99,0,0
/license/private-detective-investigator,30,27,1.1111111111111112,2.4814814814814814,99,0,0
/license/pump-installer-2,30,22,1.3636363636363635,3.8636363636363638,88,0,0
/license/skin-care-specialist,30,27,1.1111111111111112,3.5925925925925926,96,0,0
/login-email-check,30,6,5,61.5,65,0,0
/mgmt,30,19,1.5789473684210527,1.368421052631579,51,0,0
/pages/start,30,26,1.1538461538461537,2.8461538461538463,102,0,0
/starter-kits/car-service,30,27,1.1111111111111112,16.51851851851852,134,0,0
/es/archived/topics,29,20,1.45,3.65,85,0,0
/es/funding/main-st-micro,29,22,1.3181818181818181,20.818181818181817,95,0,0
/es/municipality-playbook,29,21,1.380952380952381,6.190476190476191,93,0,0
/es/recent/developers-may-now-contract-with-private-inspectors-after-72-hour-window,29,23,1.2608695652173914,16.565217391304348,90,0,0
/es/recent/help-reduce-litter-at-your-business,29,26,1.1153846153846154,3.6538461538461537,100,0,0
/es/recent/important-changes-to-property-transfer-fees,29,25,1.16,0.64,106,0,0
/es/recent/new-jersey-contractors-tax-exemption-alert-for-affordable-housing,29,27,1.0740740740740742,5.777777777777778,90,0,0
/es/recent/restaurants-retail-personal-care-businesses-get-free-e-commerce-and-digital-marketing-services,29,25,1.16,35.36,101,0,0
/faqs/does-new-jersey-have-resources-for-commuters-to-find-carpools,29,25,1.16,2.32,115,0,0
/license/ambulance-service-invalid-coach-transport-ambulance-services-emergency-ambulance-service-volunteer-first-air-squads-are-exempt,29,29,1,2.2413793103448274,113,0,0
/license/cheese-plant,29,27,1.0740740740740742,1.5925925925925926,97,0,0
/license/county-park-ranger,29,22,1.3181818181818181,1.1818181818181819,81,0,0
/license/import-export-business,29,24,1.2083333333333333,4.625,90,0,0
/license/public-accountant,29,25,1.16,1.76,98,0,0
/license/summer-camp,29,23,1.2608695652173914,4.3478260869565215,94,0,0
/license/swine-garbage-feeding,29,24,1.2083333333333333,2.9583333333333335,90,0,0
/pages/exportinghttps:/business.nj.gov,29,24,1.2083333333333333,5.458333333333333,101,0,0
/starter-kits/pharmacy,29,19,1.5263157894736843,51.68421052631579,133,0,0
/asdf,28,3,9.333333333333334,25.333333333333332,133,0,0
/covid/en/articles/4299457-what-is-the-njeda-e-commerce-technical-assistance-program-and-is-my-business-eligible,28,27,1.037037037037037,1.6666666666666667,107,0,0
/es/recent/public-works-contractors-certify-your-payroll-records-online,28,26,1.0769230769230769,10.23076923076923,93,0,0
/es/trucking,28,23,1.2173913043478262,2.0869565217391304,97,0,0
/faqs/what-federal-agencies-grants-and-programs-might-be-relevant-to-my-new-jersey-businesses,28,24,1.1666666666666667,2.9166666666666665,101,0,0
/faqs/what-resources-are-available-for-small-contractors,28,25,1.12,1.72,98,0,0
/funding/edison-innovation-growth,28,26,1.0769230769230769,2.6153846153846154,90,0,0
/license/certified-residential-appraiser,28,25,1.12,1.48,97,0,0
/license/credit-union-state-chartered,28,25,1.12,1.8,91,0,0
/license/food-retail,28,24,1.1666666666666667,2.7916666666666665,87,0,0
/license/medical-billing,28,23,1.2173913043478262,3.4347826086956523,91,0,0
/license/mortgage-banker-broker,28,23,1.2173913043478262,3.1739130434782608,89,0,0
/license/public-utilities,28,25,1.12,2.52,96,0,0
/license/real-estate-appraiser,28,23,1.2173913043478262,2.6956521739130435,100,0,0
/license/real-estate-broker,28,28,1,3.5714285714285716,123,0,0
/license/school-adult-private,28,24,1.1666666666666667,3.0416666666666665,94,0,0
/license/sea-harbor-pilots,28,23,1.2173913043478262,2.4782608695652173,87,0,0
/license/travel-agency,28,25,1.12,3.16,90,0,0
/license/warehousemen,28,23,1.2173913043478262,2.217391304347826,99,0,0
/pages/business-entity-search,28,21,1.3333333333333333,8.476190476190476,130,0,0
/es/category/grow,27,20,1.35,23.85,76,0,0
/es/pages/plastic-ban-law,27,22,1.2272727272727273,4.136363636363637,84,0,0
/es/starter-kits/real-estate-investor,27,23,1.173913043478261,18.608695652173914,99,0,0
/faqs/how-can-i-find-information-about-disaster-recovery,27,24,1.125,1.7916666666666667,93,0,0
/faqs/what-renewable-energy-incentive-programs-are-available-to-new-jersey-businesses,27,25,1.08,2.08,110,0,0
/faqs/where-can-my-business-find-contracting-opportunities-with-the-federal-government,27,23,1.173913043478261,2.1739130434782608,91,0,0
/funding/dep-electric-school-bus,27,25,1.08,30.88,116,0,0
/license/builder-new-homes,27,23,1.173913043478261,0.8695652173913043,87,0,0
/license/car-dealer,27,23,1.173913043478261,2.5217391304347827,91,0,0
/license/general-anesthesia-dentistry,27,24,1.125,1.8333333333333333,94,0,0
/license/home-improvement-contractor,27,23,1.173913043478261,1.6956521739130435,95,0,0
/license/inspector-ucc,27,22,1.2272727272727273,2.272727272727273,78,0,0
/license/land-surveyor-license,27,22,1.2272727272727273,2.1363636363636362,76,0,0
/license/nursery,27,21,1.2857142857142858,4.190476190476191,93,0,0
/license/plush-toys,27,24,1.125,2.9583333333333335,89,0,0
/license/public-accounting-group,27,23,1.173913043478261,3.391304347826087,99,0,0
/license/public-mover-warehousemen,27,24,1.125,2.3333333333333335,105,0,0
/license/sewer-company-public,27,24,1.125,3.8333333333333335,92,0,0
/license/taxicab-2,27,24,1.125,3.125,92,0,0
/license/teacher-of-data-processing,27,22,1.2272727272727273,3.8636363636363638,83,0,0
/license/telecommunications-wiring,27,25,1.08,2.8,91,0,0
/license/theatrical-agent,27,22,1.2272727272727273,4,81,0,0
/license/ticket-reseller,27,23,1.173913043478261,3.3043478260869565,87,0,0
/license/veterinarian,27,24,1.125,3.9583333333333335,85,0,0
/license/wine-making-home,27,27,1,3.6296296296296298,93,0,0
/covid/required-workplace-health-and-safety-standards,26,25,1.04,4.44,90,0,0
/es/recent/certify-your-lgbtq-owned-business,26,26,1,4.8076923076923075,97,0,0
/es/recent/employers-please-stay-off-the-wall,26,22,1.1818181818181819,17.818181818181817,73,0,0
/es/recent/funding-opportunities-for-faith-based-and-community-organizations,26,23,1.1304347826086956,26.26086956521739,85,0,0
/es/recent/your-construction-firm-may-qualify-for-tuition-free-business-training,26,24,1.0833333333333333,26.625,102,0,0
/faqs/covid-vaccination-pop-up-qa,26,24,1.0833333333333333,3.0833333333333335,89,0,0
/faqs/how-can-my-business-bid-on-projects-with-the-state-of-new-jersey,26,22,1.1818181818181819,2.090909090909091,87,0,0
/faqs/how-do-i-get-certified-as-a-veteran-owned-business-vob-or-disabled-veteran-owned-business-dvob,26,20,1.3,14.3,95,0,0
/funding/njdol-on-the-job-training-program,26,22,1.1818181818181819,18.40909090909091,128,0,0
/labor,26,22,1.1818181818181819,4.2727272727272725,62,0,0
/license/auto-body-repair-facility-if-spray-painting,26,23,1.1304347826086956,2.130434782608696,95,0,0
/license/bail-bondsman,26,21,1.2380952380952381,8.666666666666666,90,0,0
/license/bank-savings-commercial,26,23,1.1304347826086956,3.4782608695652173,90,0,0
/license/bulk-sales-registration,26,24,1.0833333333333333,3.2916666666666665,87,0,0
/license/child-care,26,24,1.0833333333333333,1.75,98,0,0
/license/forklift,26,23,1.1304347826086956,1.608695652173913,87,0,0
/license/nurse,26,23,1.1304347826086956,3.608695652173913,82,0,0
/license/securities,26,23,1.1304347826086956,3.782608695652174,86,0,0
/license/stable-employee,26,24,1.0833333333333333,3.2083333333333335,89,0,0
/license/temporary-help-services,26,26,1,4,98,0,0
/recent/new-environmental-justice-rules,26,21,1.2380952380952381,40.23809523809524,77,0,0
/starter-kits/acupuncture,26,10,2.6,119.2,72,0,0
/actions/pred-registration,25,17,1.4705882352941178,25.470588235294116,75,0,0
/archived/license-and-copyright-notice,25,17,1.4705882352941178,4.294117647058823,84,0,0
/covid/eligibility-for-sustain-and-serve,25,23,1.0869565217391304,1.7826086956521738,92,0,0
/covid/en/articles/3820777-which-businesses-may-be-open-and-what-guidelines-must-be-followed,25,20,1.25,1.9,78,0,0
/en/pages/limited-liability-company-llc,25,21,1.1904761904761905,2.9523809523809526,62,0,0
/es/funding/bond-financing,25,22,1.1363636363636365,11,101,0,0
/es/impactreport,25,23,1.0869565217391304,2.391304347826087,89,0,0
/es/recent/apply-for-grants-to-train-your-workers,25,24,1.0416666666666667,9.708333333333334,77,0,0
/es/recent/discrimination-protections-apply-to-all-remote-workers,25,23,1.0869565217391304,5.130434782608695,86,0,0
/es/recent/purchase-discounted-tax-credits-to-support-food-security,25,22,1.1363636363636365,5.090909090909091,82,0,0
/es/recent/refresher-sick-leave-and-overtime-laws,25,22,1.1363636363636365,51.13636363636363,86,0,0
/es/recent/small-businesses-can-access-environmental-records-online,25,21,1.1904761904761905,6.666666666666667,69,0,0
/faqs/how-can-i-recruit-qualified-employees-to-my-business,25,22,1.1363636363636365,1.6363636363636365,88,0,0
/faqs/what-are-alternatives-to-financing-my-business-by-borrowing-money-from-a-bank,25,22,1.1363636363636365,1.2727272727272727,90,0,0
/faqs/what-if-i-disagree-with-a-determination-made-or-billing-sent-by-the-division-of-taxation,25,21,1.1904761904761905,2.142857142857143,86,0,0
/faqs/what-is-the-brownfields-redevelopment-task-force,25,22,1.1363636363636365,2.272727272727273,96,0,0
/faqs/who-is-an-employee,25,22,1.1363636363636365,1.6818181818181819,86,0,0
/funding/YTTW,25,23,1.0869565217391304,1.3478260869565217,87,0,0
/license/accountant-certified-public,25,22,1.1363636363636365,4.454545454545454,101,0,0
/license/acupuncture-license,25,22,1.1363636363636365,2.409090909090909,90,0,0
/license/acupuncturist,25,22,1.1363636363636365,1.7727272727272727,92,0,0
/license/alcohol-beverage-bulk-sale-bsp,25,23,1.0869565217391304,2.869565217391304,87,0,0
/license/alcoholism-counselor,25,25,1,2.28,92,0,0
/license/ambulatory-care-facility,25,22,1.1363636363636365,8.545454545454545,92,0,0
/license/cosmetology-annex-classroom,25,24,1.0416666666666667,2.1666666666666665,95,0,0
/license/engineer-professional,25,23,1.0869565217391304,3.652173913043478,94,0,0
/license/health-care-services-firm-license,25,22,1.1363636363636365,1.9090909090909092,74,0,0
/license/master-plumber,25,19,1.3157894736842106,15.631578947368421,103,0,0
/license/rooming-house,25,21,1.1904761904761905,3.8095238095238093,79,0,0
/license/secondary-mortgage-loan-company,25,21,1.1904761904761905,3.619047619047619,75,0,0
/recent/return-earn,25,23,1.0869565217391304,2.5652173913043477,90,0,0
/recent/shape-the-development-of-a-potential-clean-hydrogen-demonstration-program,25,22,1.1363636363636365,31.227272727272727,78,0,0
/tasks/dental-branch,25,10,2.5,42.7,60,0,0
/tasks/dental-waste-exemption,25,14,1.7857142857142858,36.714285714285715,124,0,0
/tasks/lab-research-cds,25,6,4.166666666666667,67.16666666666667,61,0,0
/tasks/register-for-ein,25,22,1.1363636363636365,1.2272727272727273,53,0,0
/tasks/social-affair,25,22,1.1363636363636365,20.272727272727273,157,0,0
/es/recent/apply-for-grants-to-redevelop-underutilized-public-property,24,21,1.1428571428571428,9,67,0,0
/es/recent/modernize-your-vehicle-fleet-with-help-from-nj-zip,24,23,1.0434782608695652,12.304347826086957,80,0,0
/es/recent/train-your-next-generation-of-workers-with-apprenticeship-grant-funds,24,18,1.3333333333333333,4.555555555555555,68,0,0
/faqs/what-energy-efficiency-incentive-programs-are-available-to-new-jersey-businesses,24,23,1.0434782608695652,1.9130434782608696,87,0,0
/faqs/what-resources-are-available-to-help-agricultural-companies-export-goods,24,21,1.1428571428571428,1,87,0,0
/faqs/what-resources-are-available-to-new-jersey-businesses-interested-in-international-trade,24,21,1.1428571428571428,1.8095238095238095,80,0,0
/faqs/what-resources-exist-to-finance-my-business,24,19,1.263157894736842,2.473684210526316,80,0,0
/faqs/what-types-of-business-loans-can-i-apply-for,24,23,1.0434782608695652,1.434782608695652,88,0,0
/grow/www.NJStart.gov,24,19,1.263157894736842,4.2631578947368425,71,0,0
/license/adoption-agency,24,19,1.263157894736842,2.736842105263158,73,0,0
/license/asbestos-certification-of-training-agencies-or-worker-supervisor,24,21,1.1428571428571428,3.3333333333333335,77,0,0
/license/bartending-school,24,21,1.1428571428571428,8.571428571428571,93,0,0
/license/bingo,24,22,1.0909090909090908,19.545454545454547,96,0,0
/license/casino-key-employee,24,20,1.2,0.95,74,0,0
/license/drugs-distributed-to-other-counties,24,23,1.0434782608695652,2.1739130434782608,85,0,0
/license/food-warehouse,24,22,1.0909090909090908,2.5,82,0,0
/license/hotel-multiple-dwelling,24,23,1.0434782608695652,2.391304347826087,94,0,0
/license/legislative-agent,24,21,1.1428571428571428,2.9047619047619047,81,0,0
/license/pesticide-applicator,24,19,1.263157894736842,2.6842105263157894,71,0,0
/license/pharmacy-license,24,20,1.2,3.2,76,0,0
/license/teacher-of-military-science,24,20,1.2,4.2,80,0,0
/license/transport-ambulance-service,24,24,1,3.2083333333333335,83,0,0
/njbusiness/starting/,24,15,1.6,5.8,78,0,0
/tasks/alarm-locksmith-license,24,10,2.4,42.2,86,0,0
/tasks/cemetery-certificate,24,12,2,37.416666666666664,101,0,0
/covid/en,23,20,1.15,3.4,85,0,0
/es/funding/perjob-tax-credits-with-the-emerge-program,23,17,1.3529411764705883,8.764705882352942,82,0,0
/es/funding/small-business-lease-grant,23,18,1.2777777777777777,5.333333333333333,69,0,0
/es/recent/banking-and-financial-business-corporations-form-bfc-1-is-being-replaced,23,20,1.15,1.05,79,0,0
/es/recent/green-energy-projects-available,23,22,1.0454545454545454,4.2727272727272725,81,0,0
/faqs/can-my-business-get-a-property-tax-abatement,23,22,1.0454545454545454,1.4090909090909092,87,0,0
/faqs/why-has-my-business-status-been-revoked,23,20,1.15,1.25,81,0,0
/filings/1094,23,2,11.5,96.5,45,0,0
/filings/st-250,23,5,4.6,49.8,49,0,0
/funding/hazardous-discharge-site-remediation-fund,23,22,1.0454545454545454,26.09090909090909,66,0,0
/https:/navigator.business.nj.gov,23,42,0.5476190476190477,6.857142857142857,74,0,0
/license/accountant-certified-municipal,23,20,1.15,1.4,77,0,0
/license/auto-body-repair-license,23,20,1.15,2.2,78,0,0
/license/building-inspector-or-sub-code-official-ucc,23,21,1.0952380952380953,3.7142857142857144,76,0,0
/license/career-counseling-firm-reg,23,19,1.2105263157894737,6,72,0,0
/license/chiropractor,23,21,1.0952380952380953,1.9047619047619047,75,0,0
/license/electric-company-public,23,21,1.0952380952380953,2.142857142857143,77,0,0
/license/electroplating,23,22,1.0454545454545454,1.6363636363636365,81,0,0
/license/fire-suppression-system-installer,23,21,1.0952380952380953,3.238095238095238,81,0,0
/license/firearms-retail-wholesale-and-manufacture,23,22,1.0454545454545454,3.409090909090909,84,0,0
/license/inspector-electrical-ucc,23,22,1.0454545454545454,1.2727272727272727,73,0,0
/license/oil-distribution-company-public,23,20,1.15,3.75,73,0,0
/license/paramedic,23,21,1.0952380952380953,3.1904761904761907,80,0,0
/license/physical-therapist,23,20,1.15,3.35,80,0,0
/license/raffle,23,18,1.2777777777777777,2.888888888888889,65,0,0
/license/rates-property-casualty,23,19,1.2105263157894737,4.7368421052631575,73,0,0
/license/school-social-worker,23,18,1.2777777777777777,4,69,0,0
/license/sludge-hauling,23,22,1.0454545454545454,3.272727272727273,76,0,0
/license/social-worker-licensed,23,20,1.15,4.1,77,0,0
/licenses/pharmacy-expired,23,1,23,114,46,0,0
/lookup,23,14,1.6428571428571428,10,90,0,0
/navigator.business.nj.gov//dashboard,23,19,1.2105263157894737,117.05263157894737,119,0,0
/recent/apply-to-sell-recreational-cannabis-in-new-jersey,23,21,1.0952380952380953,1.4285714285714286,80,0,0
/recent/discover-resources-for-small-business-in-new-jersey-in-a-webinar,23,19,1.2105263157894737,24.31578947368421,57,0,0
/es/funding/digital-media-tax-credit,22,17,1.2941176470588236,11.058823529411764,87,0,0
/es/funding/direct-loans,22,20,1.1,7.35,78,0,0
/es/license/home-builder,22,16,1.375,1.6875,65,0,0
/es/license/real-estate-instructor,22,19,1.1578947368421053,1.4210526315789473,68,0,0
/es/recent/grow-your-workforce-with-stem-loan-redemption,22,23,0.9565217391304348,7.130434782608695,75,0,0
/es/recent/laundromats-look-for-your-labor-compliance-package,22,21,1.0476190476190477,9.80952380952381,91,0,0
/es/starter-kits/life-sciences,22,17,1.2941176470588236,2.1176470588235294,63,0,0
/faqs/what-resources-are-available-for-businesses-seeking-to-find-locations-in-new-jersey,22,19,1.1578947368421053,2.473684210526316,80,0,0
/funding/salem-county-energy,22,21,1.0476190476190477,6.142857142857143,103,0,0
/license/alcoholism-treatment-center-residential,22,20,1.1,2.3,74,0,0
/license/apiary-bee-hive,22,22,1,2.3181818181818183,82,0,0
/license/food-manufacturing-sales-wholesale,22,19,1.1578947368421053,3,78,0,0
/license/homeless-shelter,22,18,1.2222222222222223,5.666666666666667,77,0,0
/license/learning-disability-teacher-consultant,22,17,1.2941176470588236,2.7058823529411766,67,0,0
/license/medical-transcription,22,19,1.1578947368421053,5.105263157894737,76,0,0
/license/notary-public,22,20,1.1,2,78,0,0
/license/pesticide-dealer-business-license,22,18,1.2222222222222223,5.222222222222222,70,0,0
/license/physician-assistant,22,21,1.0476190476190477,4.095238095238095,79,0,0
/njbs,22,17,1.2941176470588236,9.235294117647058,80,0,0
/register,22,20,1.1,5.75,68,0,0
/starter-kits/moving-company,22,10,2.2,21.3,90,0,0
/starter-kits/petcare,22,21,1.0476190476190477,20.761904761904763,108,0,0
/actions/code23-trailer-permit,21,6,3.5,89.66666666666667,44,0,0
/covid/en/articles/3835241-can-i-get-help-applying-to-federal-or-state-programs-via-the-njeda-emergency-technical-assistance-program,21,14,1.5,3.2142857142857144,75,0,0
/covid/en/articles/3838662-what-new-state-financial-support-programs-are-available-to-businesses-impacted-by-the-covid-19-outbreak,21,18,1.1666666666666667,2.1666666666666665,76,0,0
/es/funding/dep-drinking-water,21,14,1.5,31.857142857142858,68,0,0
/es/funding/edison-innovation-vc-growth,21,18,1.1666666666666667,6,68,0,0
/es/funding/offshore-wind-tax-credit-program,21,19,1.105263157894737,6.368421052631579,73,0,0
/es/funding/research-with-nj,21,14,1.5,11.928571428571429,74,0,0
/es/license/movers-warehousemen-license,21,17,1.2352941176470589,2.5294117647058822,64,0,0
/es/recent/amusement-businesses-grant-opportunities-on-the-way,21,18,1.1666666666666667,1.3888888888888888,62,0,0
/es/recent/corporate-transit-fee-now-in-effect,21,19,1.105263157894737,5.631578947368421,76,0,0
/es/recent/get-funds-to-hire-and-train-dislocated-workers-with-identifiable-skills-gaps,21,17,1.2352941176470589,6.9411764705882355,58,0,0
/es/recent/no-sales-tax-holiday-this-year,21,17,1.2352941176470589,4.823529411764706,71,0,0
/es/recent/small-businesses-can-receive-lease-payment-support,21,18,1.1666666666666667,7.666666666666667,73,0,0
/faqs/how-do-i-file-uniform-commercial-code-ucc-financing-statements,21,20,1.05,1.4,79,0,0
/faqs/what-financing-and-incentive-programs-are-available-to-manufacturing-businesses-in-new-jersey,21,18,1.1666666666666667,1.1111111111111112,70,0,0
/faqs/where-i-can-i-find-a-list-of-county-level-economic-development-programs,21,19,1.105263157894737,3.1052631578947367,77,0,0
/impact,21,5,4.2,25.6,56,0,0
/license/air-ambulance,21,18,1.1666666666666667,1.8333333333333333,71,0,0
/license/animal-dealer-broker-cattle-sheep-swine,21,17,1.2352941176470589,3.176470588235294,68,0,0
/license/animal-shelter-cds,21,19,1.105263157894737,2.0526315789473686,68,0,0
/license/arson-investigation,21,20,1.05,3.35,84,0,0
/license/asbestos-removal-contractor-or-company,21,20,1.05,2.15,73,0,0
/license/business-education,21,20,1.05,3.8,75,0,0
/license/cemetery-certificate,21,17,1.2352941176470589,1.8235294117647058,60,0,0
/license/chest-radiologic-technician,21,16,1.3125,1.25,59,0,0
/license/crane-crane-operator-long-boom-over-99,21,20,1.05,2.15,73,0,0
/license/dental-assistant,21,20,1.05,1.55,71,0,0
/license/fishing-commercial-salt-water,21,20,1.05,1.8,68,0,0
/license/flea-market-swap-meet-kiosk,21,18,1.1666666666666667,2.2777777777777777,67,0,0
/license/group-home,21,17,1.2352941176470589,6.294117647058823,92,0,0
/license/haul-waste,21,19,1.105263157894737,2.9473684210526314,77,0,0
/license/home-builder,21,19,1.105263157894737,1.263157894736842,78,0,0
/license/hospital,21,18,1.1666666666666667,3.8333333333333335,68,0,0
/license/money-order-seller,21,20,1.05,2.75,70,0,0
/license/physical-therapist-assistant,21,18,1.1666666666666667,4.333333333333333,73,0,0
/license/police,21,19,1.105263157894737,4.684210526315789,73,0,0
/license/race-track-motor-vehicle,21,18,1.1666666666666667,4,69,0,0
/license/registered-environmental-health-specialty,21,19,1.105263157894737,4.578947368421052,73,0,0
/license/school-bus-school-bus-driver,21,20,1.05,2.1,81,0,0
/license/solid-waste-hauler,21,18,1.1666666666666667,1.5555555555555556,71,0,0
/license/tattoo-parlor,21,19,1.105263157894737,5.421052631578948,75,0,0
/license/teacher-of-allied-health-occupations,21,21,1,4,76,0,0
/license/trainer-athletic,21,18,1.1666666666666667,5.666666666666667,71,0,0
/license/underground-storage-tank-individuals,21,18,1.1666666666666667,4.388888888888889,69,0,0
/navigator).nnWould,21,21,1,1.8571428571428572,81,0,0
/starter-kits/telemarketing,21,15,1.4,15.866666666666667,82,0,0
/tasks/dog-trainer-cds,21,2,10.5,65,43,0,0
/tasks/pharmacy-staff-licenses,21,7,3,132.42857142857142,63,0,0
,20,18,1.1111111111111112,5.111111111111111,62,0,0
/actions/operating-carnival-fire-permit,20,14,1.4285714285714286,21.214285714285715,48,0,0
/actions/single-trip-osow-permit,20,9,2.2222222222222223,11.777777777777779,34,0,0
/covid/en/articles/3835241-can-i-get-help-applying-to-federal-or-state-financial-assistance-programs,20,17,1.1764705882352942,1.2941176470588236,61,0,0
/es/funding/nj-zero-emission-incentive-program-njzip,20,19,1.0526315789473684,3.8947368421052633,79,0,0
/es/funding/small-business-fund,20,18,1.1111111111111112,5.944444444444445,68,0,0
/es/funding/the-federal-bonding-program-assurance-for-hiring-risk-workers,20,19,1.0526315789473684,6.2631578947368425,69,0,0
/es/license/cemetery,20,16,1.25,1.5625,61,0,0
/es/license/ticket-reseller,20,17,1.1764705882352942,1.2352941176470589,63,0,0
/es/navigator,20,11,1.8181818181818181,17.545454545454547,47,0,0
/es/recent/developers-important-note-on-site-remediation,20,18,1.1111111111111112,5.166666666666667,67,0,0
/es/recent/loan-guarantees-for-small-businesses-and-their-investors,20,18,1.1111111111111112,9.5,73,0,0
/faqs/am-i-an-employer,20,18,1.1111111111111112,1.2777777777777777,71,0,0
/faqs/how-can-i-create-an-open-source-copy-of-this-business-nj-gov,20,19,1.0526315789473684,1.0526315789473684,70,0,0
/faqs/how-do-i-pursue-federal-contracting-opportunities-as-a-small-business,20,21,0.9523809523809523,1.7619047619047619,77,0,0
/faqs/how-much-money-should-i-borrow,20,19,1.0526315789473684,1.4210526315789473,71,0,0
/faqs/where-do-i-find-information-about-notaries-public-apostilles,20,19,1.0526315789473684,2.526315789473684,77,0,0
/license/advertising-regular,20,20,1,4.85,76,0,0
/license/agricultural-chemicals,20,18,1.1111111111111112,1.8333333333333333,67,0,0
/license/animal-control-office,20,18,1.1111111111111112,1.8333333333333333,67,0,0
/license/authorization-landscape-architect-firm,20,18,1.1111111111111112,2.611111111111111,66,0,0
/license/bonds,20,17,1.1764705882352942,4.0588235294117645,72,0,0
/license/boxer,20,19,1.0526315789473684,3.8947368421052633,72,0,0
/license/business-school-adult,20,17,1.1764705882352942,5.411764705882353,69,0,0
/license/certified-transcriber,20,20,1,1.95,72,0,0
/license/commercial-pest-applicator-license,20,16,1.25,1.375,57,0,0
/license/cosmetics-manufacture-wholesale,20,16,1.25,7.125,94,0,0
/license/court-reporter,20,17,1.1764705882352942,3.411764705882353,64,0,0
/license/detective-agency,20,18,1.1111111111111112,2.1666666666666665,77,0,0
/license/fire-sprinkler-installer,20,14,1.4285714285714286,4.571428571428571,77,0,0
/license/firefighter,20,18,1.1111111111111112,3.111111111111111,69,0,0
/license/general-cosmetology,20,17,1.1764705882352942,1.6470588235294117,71,0,0
/license/health-care-service,20,17,1.1764705882352942,3.3529411764705883,65,0,0
/license/hic-license,20,19,1.0526315789473684,2.3684210526315788,68,0,0
/license/home-repair-salesman,20,19,1.0526315789473684,1.631578947368421,68,0,0
/license/hvac-license,20,16,1.25,3.375,63,0,0
/license/law-firm-incorporation,20,18,1.1111111111111112,4.222222222222222,69,0,0
/license/master-hearth-specialist,20,18,1.1111111111111112,3.2777777777777777,67,0,0
/media,20,11,1.8181818181818181,164.0909090909091,64,0,0
/starter-kits/electrical-contractor,20,18,1.1111111111111112,31.333333333333332,109,0,0
/es/,19,19,1,2.6842105263157894,75,0,0
/es/funding/angel-investor-tax-credit-program,19,16,1.1875,4.9375,65,0,0
/es/funding/nj-cels,19,16,1.1875,6.25,64,0,0
/es/license/locksmith,19,17,1.1176470588235294,0.8235294117647058,63,0,0
/es/recent/outdoor-dining-permissions-will-not-expire,19,16,1.1875,2.875,59,0,0
/es/recent/wanted-service-provider-tenants-for-trenton-based-maternal-and-infant-health-innovation-center,19,16,1.1875,2.375,53,0,0
/es/recent/zero-emission-vehicles-now-subject-to-tax,19,18,1.0555555555555556,7.5,72,0,0
